nsn,candidate_mpn,manufacturer,digikey_pn,raw_attributes_json,closeness_score,search_mode
5961-01-017-5461,PMEG10010ELR-QX,Nexperia USA Inc.,1727-PMEG10010ELR-QXTR-ND,"{""Technology"": ""Schottky"", ""Voltage - DC Reverse (Vr) (Max)"": ""100 V"", ""Current - Average Rectified (Io)"": ""1A"", ""Voltage - Forward (Vf) (Max) @ If"": ""770 mV @ 1 A"", ""Speed"": ""Fast Recovery =< 500ns, > 200mA (Io)"", ""Reverse Recovery Time (trr)"": ""3.7 ns"", ""Current - Reverse Leakage @ Vr"": ""150 nA @ 100 V"", ""Capacitance @ Vr, F"": ""70pF @ 1V, 1MHz"", ""Grade"": ""Automotive"", ""Qualification"": ""AEC-Q101"", ""Mounting Type"": ""Surface Mount"", ""Package / Case"": ""SOD-123W"", ""Supplier Device Package"": ""SOD-123W"", ""Operating Temperature - Junction"": ""175°C"", ""_status"": ""Active"", ""_datasheet"": """", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/1727%7ESOD123W%7E%7E2.jpg"", ""_description"": ""DIODE SCHOTTKY 100V 1A SOD123W"", ""_unit_price"": 0.49, ""_qty_available"": 229336, ""_category"": ""Single Diodes"", ""_product_url"": ""https://www.digikey.com/en/products/detail/nexperia-usa-inc/PMEG10010ELR-QX/16629627""}",0.0,parametric
5961-01-017-5461,PMEG10010ELXE-QX,Nexperia USA Inc.,1727-PMEG10010ELXE-QXTR-ND,"{""Technology"": ""Schottky"", ""Voltage - DC Reverse (Vr) (Max)"": ""100 V"", ""Current - Average Rectified (Io)"": ""1A"", ""Voltage - Forward (Vf) (Max) @ If"": ""780 mV @ 1 A"", ""Speed"": ""Fast Recovery =< 500ns, > 200mA (Io)"", ""Reverse Recovery Time (trr)"": ""14 ns"", ""Current - Reverse Leakage @ Vr"": ""150 nA @ 100 V"", ""Capacitance @ Vr, F"": ""55pF @ 1V, 1MHz"", ""Grade"": ""Automotive"", ""Qualification"": ""AEC-Q101"", ""Mounting Type"": ""Surface Mount"", ""Package / Case"": ""SOD-123F"", ""Supplier Device Package"": ""SOD-123HP"", ""Operating Temperature - Junction"": ""175°C"", ""_status"": ""Active"", ""_datasheet"": ""https://assets.nexperia.com/documents/data-sheet/PMEG10010ELXE-Q.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6151/1727%7ESOD123HP%7E%7E2.jpg"", ""_description"": ""DIODE SCHOTTKY 100V 1A SOD123HP"", ""_unit_price"": 0.31, ""_qty_available"": 2940, ""_category"": ""Single Diodes"", ""_product_url"": ""https://www.digikey.com/en/products/detail/nexperia-usa-inc/PMEG10010ELXE-QX/22536618""}",0.0,parametric
5961-01-017-5461,PMEG10010ELXEX,Nexperia USA Inc.,1727-PMEG10010ELXEXTR-ND,"{""Technology"": ""Schottky"", ""Voltage - DC Reverse (Vr) (Max)"": ""100 V"", ""Current - Average Rectified (Io)"": ""1A"", ""Voltage - Forward (Vf) (Max) @ If"": ""780 mV @ 1 A"", ""Speed"": ""Fast Recovery =< 500ns, > 200mA (Io)"", ""Reverse Recovery Time (trr)"": ""14 ns"", ""Current - Reverse Leakage @ Vr"": ""150 nA @ 100 V"", ""Capacitance @ Vr, F"": ""55pF @ 1V, 1MHz"", ""Grade"": ""-"", ""Qualification"": ""-"", ""Mounting Type"": ""Surface Mount"", ""Package / Case"": ""SOD-123F"", ""Supplier Device Package"": ""SOD-123HP"", ""Operating Temperature - Junction"": ""175°C"", ""_status"": ""Active"", ""_datasheet"": ""https://assets.nexperia.com/documents/data-sheet/PMEG10010ELXE.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6151/1727%7ESOD123HP%7E%7E2.jpg"", ""_description"": ""DIODE SCHOTTKY 100V 1A SOD123HP"", ""_unit_price"": 0.3, ""_qty_available"": 2980, ""_category"": ""Single Diodes"", ""_product_url"": ""https://www.digikey.com/en/products/detail/nexperia-usa-inc/PMEG10010ELXEX/22536599""}",0.0,parametric
5961-01-017-5461,PMEG100T10ELR-QX,Nexperia USA Inc.,1727-PMEG100T10ELR-QXTR-ND,"{""Technology"": ""Schottky"", ""Voltage - DC Reverse (Vr) (Max)"": ""100 V"", ""Current - Average Rectified (Io)"": ""1A"", ""Voltage - Forward (Vf) (Max) @ If"": ""750 mV @ 1 A"", ""Speed"": ""Fast Recovery =< 500ns, > 200mA (Io)"", ""Reverse Recovery Time (trr)"": ""11.5 ns"", ""Current - Reverse Leakage @ Vr"": ""900 nA @ 100 V"", ""Capacitance @ Vr, F"": ""125pF @ 1V, 1MHz"", ""Grade"": ""Automotive"", ""Qualification"": ""AEC-Q101"", ""Mounting Type"": ""Surface Mount"", ""Package / Case"": ""SOD-123W"", ""Supplier Device Package"": ""SOD-123W"", ""Operating Temperature - Junction"": ""175°C"", ""_status"": ""Active"", ""_datasheet"": ""https://assets.nexperia.com/documents/data-sheet/PMEG100T10ELR-Q.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/1727%7ESOD123W%7E%7E2.jpg"", ""_description"": ""DIODE SCHOTTKY 100V 1A SOD123W"", ""_unit_price"": 0.51, ""_qty_available"": 39640, ""_category"": ""Single Diodes"", ""_product_url"": ""https://www.digikey.com/en/products/detail/nexperia-usa-inc/PMEG100T10ELR-QX/15778277""}",0.0,parametric
5961-01-017-5461,PMEG100T10ELRX,Nexperia USA Inc.,1727-PMEG100T10ELRXTR-ND,"{""Technology"": ""Schottky"", ""Voltage - DC Reverse (Vr) (Max)"": ""100 V"", ""Current - Average Rectified (Io)"": ""1A"", ""Voltage - Forward (Vf) (Max) @ If"": ""750 mV @ 1 A"", ""Speed"": ""Fast Recovery =< 500ns, > 200mA (Io)"", ""Reverse Recovery Time (trr)"": ""11.5 ns"", ""Current - Reverse Leakage @ Vr"": ""900 nA @ 100 V"", ""Capacitance @ Vr, F"": ""125pF @ 1V, 1MHz"", ""Mounting Type"": ""Surface Mount"", ""Package / Case"": ""SOD-123W"", ""Supplier Device Package"": ""SOD-123W"", ""Operating Temperature - Junction"": ""175°C"", ""_status"": ""Active"", ""_datasheet"": ""https://assets.nexperia.com/documents/data-sheet/PMEG100T10ELR.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/1727%7ESOD123W%7E%7E2.jpg"", ""_description"": ""DIODE SCHOTTKY 100V 1A SOD123W"", ""_unit_price"": 0.51, ""_qty_available"": 11889, ""_category"": ""Single Diodes"", ""_product_url"": ""https://www.digikey.com/en/products/detail/nexperia-usa-inc/PMEG100T10ELRX/15777950""}",0.0,parametric
5999-00-162-1259,9420801.14,JULABO,2880-9420801.14-ND,"{""Product Type"": ""Active, Recirculating Chiller/Heater"", ""Power - Cooling"": ""1200 W"", ""Current"": ""15 A"", ""Voltage"": ""208VAC"", ""Flow Rate"": ""4.23GPM-10.57GPM (16.0LPM-40.0LPM)"", ""Power Input"": ""-"", ""Thermal Resistance @ GPM"": ""-"", ""Fluid Capacity"": ""-"", ""Operating Temperature"": ""-80°C ~ 250°C"", ""Connection Type"": ""-"", ""Weight"": ""362 lbs (164.2 kg)"", ""Dimensions - Overall"": ""25.60\"" L x 16.90\"" W x 51.18\"" H (650.2mm x 429.3mm x 1300.0mm)"", ""Ratings"": ""-"", ""Features"": ""Temperature Control"", ""_status"": ""Active"", ""_datasheet"": ""https://julabo.us/wp-content/uploads/2024/02/JULABO-PRESTO-A80-9420801.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/847/MFG_9420801.jpg"", ""_description"": ""PRESTO A80, REFRIG/ERATED/HEATIN"", ""_unit_price"": 62117.0, ""_qty_available"": 1, ""_category"": ""Liquid Cooling, Heating"", ""_product_url"": ""https://www.digikey.com/en/products/detail/julabo/9420801-14/12823266""}",1.0,parametric
5999-00-162-1259,9420801.16.T,JULABO,2880-9420801.16.T-ND,"{""Product Type"": ""Active, Recirculating Chiller/Heater"", ""Power - Cooling"": ""1200 W"", ""Current"": ""15 A"", ""Voltage"": ""208 ~ 220VAC"", ""Flow Rate"": ""4.23GPM-10.57GPM (16.0LPM-40.0LPM)"", ""Power Input"": ""-"", ""Thermal Resistance @ GPM"": ""-"", ""Fluid Capacity"": ""-"", ""Operating Temperature"": ""-92°C ~ 250°C"", ""Connection Type"": ""-"", ""Weight"": ""362 lbs (164.2 kg)"", ""Dimensions - Overall"": ""25.60\"" L x 16.90\"" W x 51.18\"" H (650.2mm x 429.3mm x 1300.0mm)"", ""Ratings"": ""-"", ""Features"": ""Temperature Control"", ""_status"": ""Active"", ""_datasheet"": ""https://julabo.us/wp-content/uploads/2024/02/JULABO-PRESTO-A80T-9420801.T.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4272/MFG_9420801.T.jpg"", ""_description"": ""PRESTO A80T, REFRIGERATED/HEATIN"", ""_unit_price"": 65200.0, ""_qty_available"": 2, ""_category"": ""Liquid Cooling, Heating"", ""_product_url"": ""https://www.digikey.com/en/products/detail/julabo/9420801-16-T/13145630""}",1.0,parametric
5999-00-162-1259,07-0201-0875,Parker Chomerics,1944-1235-ND,"{""Type"": ""Gasket"", ""Shape"": ""Rectangle"", ""Width"": ""0.500\"" (12.70mm)"", ""Length"": ""11.00' (3.35m)"", ""Height"": ""0.062\"" (1.57mm)"", ""Material"": ""Monel Alloy"", ""Plating"": ""-"", ""Plating - Thickness"": ""-"", ""Attachment Method"": ""No Adhesive"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/Literature/Chomerics/Parker%20Chomerics%20POLA%20SPONGE.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/936/07-0201-0875.JPG"", ""_description"": ""RFI GASKET MON ALLOY"", ""_unit_price"": 72.1, ""_qty_available"": 3, ""_category"": ""RFI and EMI - Contacts, Fingerstock and Gaskets"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/07-0201-0875/9350124""}",2.0,parametric
5999-00-162-1259,10-04-1687-1298,Parker Chomerics,1944-10-04-1687-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.070\"" (1.78mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/692/19-04-22951-1298.jpg"", ""_description"": ""RF EMI GASKET 12\"" X 0.07\"" FOOT"", ""_unit_price"": 25.09, ""_qty_available"": 2448, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-1687-1298/9350072""}",2.0,parametric
5999-00-162-1259,10-04-1720-1298,Parker Chomerics,1944-10-04-1720-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.103\"" (2.62mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""Grade"": ""-"", ""Qualification"": ""-"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/10-04-8363-S6305.JPG"", ""_description"": ""RF EMI GASKET FOOT X 0.103\"""", ""_unit_price"": 38.39, ""_qty_available"": 1047, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-1720-1298/9350075""}",2.0,parametric
5999-00-162-1259,10-04-2657-1298,Parker Chomerics,1944-10-04-2657-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.080\"" (2.03mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/10-04-2865-1298.jpg"", ""_description"": ""RF EMI GASKET 0.08\"" FOOT"", ""_unit_price"": 35.13, ""_qty_available"": 200, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-2657-1298/9350073""}",2.0,parametric
5999-00-162-1259,10-04-2737-1298,Parker Chomerics,1944-10-04-2737-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.250\"" (6.35mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/MFG_10-04-2737-1298.jpg"", ""_description"": ""RF EMI GASKET 0.25\"" FOOT"", ""_unit_price"": 101.44, ""_qty_available"": 2, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-2737-1298/9350084""}",2.0,parametric
5999-00-162-1259,10-04-8363-1298,Parker Chomerics,1944-10-04-8363-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.103\"" (2.62mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/MFG_10-04-8363-1298.jpg"", ""_description"": ""RF EMI GASKET 12\"" X 0.103\"" FOOT"", ""_unit_price"": 30.18, ""_qty_available"": 100, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-8363-1298/9350080""}",2.0,parametric
5999-00-162-1259,10-04-8817-1298,Parker Chomerics,1944-10-04-8817-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.125\"" (3.17mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/10-04-8363-S6305.JPG"", ""_description"": ""RF EMI GASKET 12\"" X 0.125\"" FOOT"", ""_unit_price"": 36.37, ""_qty_available"": 90, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-8817-1298/9350081""}",2.0,parametric
5999-00-162-1259,10-04-W163-1298,Parker Chomerics,1944-10-04-W163-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.062\"" (1.57mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/MFG_10-04-W163-1298.jpg"", ""_description"": ""RF EMI GASKET 0.062\"" FOOT"", ""_unit_price"": 15.99, ""_qty_available"": 177, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-W163-1298/9350141""}",2.0,parametric
5999-00-162-1259,10-04-W267-1298,Parker Chomerics,1944-10-04-W267-1298-DS-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Length"": ""Enter Number of Feet in Order Quantity"", ""Width"": ""0.090\"" (2.29mm)"", ""Thickness - Overall"": ""-"", ""Operating Temperature"": ""-55°C ~ 200°C"", ""Adhesive"": ""-"", ""Material"": ""Fluorosilicone Elastomer Ag/Al"", ""_status"": ""Active"", ""_datasheet"": ""https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-Conductive-Elastomer-Engineering-Handbook.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/692/10-04-W204-1298.jpg"", ""_description"": ""RF EMI GASKET 0.09\"" FOOT"", ""_unit_price"": 26.62, ""_qty_available"": 560, ""_category"": ""RFI and EMI - Shielding and Absorbing Materials"", ""_product_url"": ""https://www.digikey.com/en/products/detail/parker-chomerics/10-04-W267-1298/9350078""}",2.0,parametric
5999-00-162-1259,1201-FSA-0018-1,TE Kemtron,4535-1201-FSA-0018-1-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Width"": ""0.071\"" (1.80mm)"", ""Length"": ""39.370\"" (1.00m)"", ""Height"": ""0.071\"" (1.80mm)"", ""Material"": ""Fluorosilicone Silver Aluminum"", ""Plating"": ""Silver"", ""Plating - Thickness"": ""-"", ""Attachment Method"": ""-"", ""Operating Temperature"": ""-55°C ~ 160°C"", ""_status"": ""Active"", ""_datasheet"": ""https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7Fconductive-elastomers-ds-en%7F2208%7Fpdf%7FEnglish%7FENG_DS_conductive-elastomers-ds-en_2208.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6459/MFG_1201-FSA-0018-1_primary.jpg"", ""_description"": ""RFI GASKET FSA SILVER"", ""_unit_price"": 52.34, ""_qty_available"": 61, ""_category"": ""RFI and EMI - Contacts, Fingerstock and Gaskets"", ""_product_url"": ""https://www.digikey.com/en/products/detail/te-kemtron/1201-FSA-0018-1/16679113""}",2.0,parametric
5999-00-162-1259,1201-FSA-0020-1,TE Kemtron,4535-1201-FSA-0020-1-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Width"": ""0.079\"" (2.00mm)"", ""Length"": ""39.370\"" (1.00m)"", ""Height"": ""0.079\"" (2.00mm)"", ""Material"": ""Fluorosilicone Silver Aluminum"", ""Plating"": ""Silver"", ""Plating - Thickness"": ""-"", ""Attachment Method"": ""-"", ""Operating Temperature"": ""-55°C ~ 160°C"", ""_status"": ""Active"", ""_datasheet"": ""https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7Fconductive-elastomers-ds-en%7F2208%7Fpdf%7FEnglish%7FENG_DS_conductive-elastomers-ds-en_2208.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6459/MFG_1201-FSA-0020-1_primary.jpg"", ""_description"": ""RFI GASKET FSA SILVER"", ""_unit_price"": 74.07, ""_qty_available"": 103, ""_category"": ""RFI and EMI - Contacts, Fingerstock and Gaskets"", ""_product_url"": ""https://www.digikey.com/en/products/detail/te-kemtron/1201-FSA-0020-1/16679062""}",2.0,parametric
5999-00-162-1259,1201-SSA-0020,TE Kemtron,4535-1201-SSA-0020-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Width"": ""0.079\"" (2.00mm)"", ""Length"": ""32.81' (10.00m)"", ""Height"": ""0.079\"" (2.00mm)"", ""Material"": ""Silicone Silver Aluminum"", ""Plating"": ""Silver"", ""Plating - Thickness"": ""-"", ""Attachment Method"": ""-"", ""Operating Temperature"": ""-55°C ~ 160°C"", ""_status"": ""Active"", ""_datasheet"": ""https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Data+Sheet%7Fconductive-elastomers-ds-en%7F2208%7Fpdf%7FEnglish%7FENG_DS_conductive-elastomers-ds-en_2208.pdf"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6459/MFG_1201-SSA-0020_primary.jpg"", ""_description"": ""RFI GASKET SIL SILVER"", ""_unit_price"": 345.15, ""_qty_available"": 35, ""_category"": ""RFI and EMI - Contacts, Fingerstock and Gaskets"", ""_product_url"": ""https://www.digikey.com/en/products/detail/te-kemtron/1201-SSA-0020/16679093""}",2.0,parametric
5999-00-162-1259,1202-FNG-0016-0005,TE Kemtron,4535-1202-FNG-0016-0005-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Width"": ""0.063\"" (1.60mm)"", ""Length"": ""32.81' (10.00m)"", ""Height"": ""0.063\"" (1.60mm)"", ""Material"": ""Fluorosilicone Nickel Graphite"", ""Plating"": ""Nickel"", ""Plating - Thickness"": ""-"", ""Attachment Method"": ""-"", ""Operating Temperature"": ""-55°C ~ 160°C"", ""_status"": ""Active"", ""_datasheet"": ""https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Customer+Drawing%7F1202-ECE-TUBE%7FA1%7Fpdf%7FEnglish%7FENG_CD_1202-ECE-TUBE_A1.pdf%7F2418216-1"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6459/MFG_1202-FNG-0016-0005_primary.jpg"", ""_description"": ""RFI GASKET FNG NICKEL"", ""_unit_price"": 188.98, ""_qty_available"": 27, ""_category"": ""RFI and EMI - Contacts, Fingerstock and Gaskets"", ""_product_url"": ""https://www.digikey.com/en/products/detail/te-kemtron/1202-FNG-0016-0005/16679084""}",2.0,parametric
5999-00-162-1259,1202-FNG-0032-0011,TE Kemtron,4535-1202-FNG-0032-0011-ND,"{""Type"": ""Gasket"", ""Shape"": ""Round"", ""Width"": ""0.126\"" (3.20mm)"", ""Length"": ""32.81' (10.00m)"", ""Height"": ""0.126\"" (3.20mm)"", ""Material"": ""Fluorosilicone Nickel Graphite"", ""Plating"": ""Nickel"", ""Plating - Thickness"": ""-"", ""Attachment Method"": ""-"", ""Operating Temperature"": ""-55°C ~ 160°C"", ""_status"": ""Active"", ""_datasheet"": ""https://www.te.com/commerce/DocumentDelivery/DDEController?Action=showdoc&DocId=Customer+Drawing%7F1202-ECE-TUBE%7FA1%7Fpdf%7FEnglish%7FENG_CD_1202-ECE-TUBE_A1.pdf%7F2418218-1"", ""_photo"": ""https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6459/MFG_1202-FNG-0032-0011_primary.jpg"", ""_description"": ""RFI GASKET FNG NICKEL"", ""_unit_price"": 378.39, ""_qty_available"": 40, ""_category"": ""RFI and EMI - Contacts, Fingerstock and Gaskets"", ""_product_url"": ""https://www.digikey.com/en/products/detail/te-kemtron/1202-FNG-0032-0011/16679063""}",2.0,parametric
